1	2	2	2	2	0	0	2	3937242	0	0	0	0	0	0	0	0	0	0	0	0	44151	44151	44151	0	0	0	1	1	0	0	0	0	20240726	1.53E+08	0	0	0	0	0	0	0	0	3737242	1	3937242	3937242
2	2	2	2	2	0	0	2	3879641	-4508808	0	62	0	17492	0	0	0	10	0	10	0	44151	44151	44151	0	0	0	1	1	0	0	0	0	20240726	1.53E+08	0	0	0	10	0	0	62	0	3879641	1	3879641	3879641
3	2	2	2	1	0	64	2	3874644	-4512040	0	1190	0	17482	0	4	0	100	0	100	14116	44151	44151	44151	44100	0	0	1	1	3875900	-4511500	0	0	20240726	1.53E+08	0	0	0	100	0	0	1190	0	3873851	1	3874644	3873851
...
